SID,NAME,ISO_TIME,LAT,LON,USA_WIND,USA_PRES,dist_km,category
1970124S18108,LULU,1970-05-08 00:00:00,-20.0,117.7,, ,105.30384608360616,5
1970124S18108,LULU,1970-05-08 01:00:00,-20.0,117.7,, ,105.30384608360616,5
1970124S18108,LULU,1970-05-08 03:00:00,-20.1,117.7,, ,102.33694347595011,5
1970124S18108,LULU,1970-05-08 06:00:00,-20.1,117.8,, ,91.53294488871174,5
1970124S18108,LULU,1970-05-08 09:00:00,-20.2,117.8,, ,89.4910610061136,5
1970124S18108,LULU,1970-05-08 12:00:00,-20.3,117.8,, ,88.79999999999968,5
1970124S18108,LULU,1970-05-08 15:00:00,-20.4,117.8,, ,89.49106100611357,5
1970124S18108,LULU,1970-05-08 18:00:00,-20.5,117.8,, ,91.53294488871174,5
1970124S18108,LULU,1970-05-08 21:00:00,-20.6,117.8,, ,94.83844157302433,5
1970124S18108,LULU,1970-05-09 00:00:00,-20.7,117.8,, ,99.2814182009903,5
1970124S18108,LULU,1970-05-09 01:00:00,-20.7,117.8,, ,99.2814182009903,5
1970360S10110,LORIS,1970-12-28 18:00:00,-16.3,120.6,, ,496.4070910049533,5
1970360S10110,LORIS,1970-12-28 21:00:00,-16.9,120.9,, ,455.6411416893791,5
1970360S10110,LORIS,1970-12-29 00:00:00,-17.4,121.0,, ,417.837970988756,5
1970360S10110,LORIS,1970-12-29 01:00:00,-17.6,121.0,, ,400.9850994737838,5
1970360S10110,LORIS,1970-12-29 03:00:00,-17.9,121.1,, ,384.6754606158289,5
1970360S10110,LORIS,1970-12-29 06:00:00,-18.2,121.2,, ,370.97920426891943,5
1970360S10110,LORIS,1970-12-29 09:00:00,-18.5,121.2,, ,351.0128202786909,5
1970360S10110,LORIS,1970-12-29 12:00:00,-18.8,121.2,, ,333.1849486396415,5
1970360S10110,LORIS,1970-12-29 15:00:00,-19.1,121.1,, ,307.8124266497374,5
1970360S10110,LORIS,1970-12-29 18:00:00,-19.3,121.1,, ,298.876646795965,5
1970360S10110,LORIS,1970-12-29 21:00:00,-19.6,121.1,, ,288.17276068358717,5
1970360S10110,LORIS,1970-12-29 22:00:00,-19.7,121.1,, ,285.3801149344502,5
1970360S10110,LORIS,1970-12-30 00:00:00,-19.9,121.0,, ,270.07465634524164,5
1970360S10110,LORIS,1970-12-30 01:00:00,-20.0,121.0,, ,268.47318301834235,5
1970360S10110,LORIS,1970-12-30 03:00:00,-20.3,121.0,, ,266.40000000000066,5
1970360S10110,LORIS,1970-12-30 06:00:00,-20.6,121.0,, ,268.47318301834235,5
1970360S10110,LORIS,1970-12-30 09:00:00,-20.9,121.0,, ,274.5988346661368,5
1970360S10110,LORIS,1970-12-30 12:00:00,-21.2,121.0,, ,284.51532471907433,5
1970360S10110,LORIS,1970-12-30 15:00:00,-21.5,121.0,, ,297.8442546029725,5
1970360S10110,LORIS,1970-12-30 18:00:00,-21.8,121.0,, ,314.1515716974854,5
1970360S10110,LORIS,1970-12-30 21:00:00,-22.1,121.0,, ,333.00000000000057,5
1970360S10110,LORIS,1970-12-31 00:00:00,-22.4,121.0,, ,353.9838555640642,5
1970360S10110,LORIS,1970-12-31 01:00:00,-22.5,121.0,, ,361.3898172334139,5
1971022S14118,RITA,1971-01-22 18:00:00,-16.1,117.0,, ,498.8829522042217,5
1971022S14118,RITA,1971-01-22 21:00:00,-16.4,116.9,, ,472.2394519732546,5
1971022S14118,RITA,1971-01-23 00:00:00,-16.8,116.6,20.0, ,447.4553050305695,0
1971022S14118,RITA,1971-01-23 01:00:00,-17.0,116.5,20.0, ,434.1788801864961,0
1971022S14118,RITA,1971-01-23 03:00:00,-17.3,116.3,20.0, ,419.60349140587454,0
1971022S14118,RITA,1971-01-23 06:00:00,-17.7,116.0,20.0, ,408.1420341008749,0
1971022S14118,RITA,1971-01-23 09:00:00,-18.1,115.8,18.0, ,395.2597626877795,0
1971022S14118,RITA,1971-01-23 12:00:00,-18.5,115.5,15.0, ,397.9005529023547,0
1971022S14118,RITA,1971-01-23 15:00:00,-19.0,115.3,18.0, ,393.69808229149373,0
1971022S14118,RITA,1971-01-23 18:00:00,-19.3,115.0,20.0, ,414.73022556838015,0
1971022S14118,RITA,1971-01-23 21:00:00,-19.7,114.7,20.0, ,437.9931163842637,0
1971022S14118,RITA,1971-01-24 00:00:00,-20.0,114.5,20.0, ,456.31666636229653,0
1971022S14118,RITA,1971-01-24 01:00:00,-20.1,114.4,21.0, ,466.72827212415444,0
1971022S14118,RITA,1971-01-24 03:00:00,-20.2,114.3,23.0, ,477.4290523208655,0
1971022S14118,RITA,1971-01-24 06:00:00,-20.4,114.1,25.0, ,499.6233181107543,0
1971029S14121,SHEILA:SOPHIE,1971-02-01 12:00:00,-16.5,116.9,30.0, ,462.0854141822695,0
1971029S14121,SHEILA:SOPHIE,1971-02-01 13:00:00,-16.7,116.9,30.0, ,441.9138490701549,0
1971029S14121,SHEILA:SOPHIE,1971-02-01 15:00:00,-16.9,116.9,30.0, ,421.94602735421,0
1971029S14121,SHEILA:SOPHIE,1971-02-01 18:00:00,-17.3,117.0,30.0, ,377.3999999999997,0
1971029S14121,SHEILA:SOPHIE,1971-02-01 21:00:00,-17.6,117.0,33.0, ,348.3702771477494,0
1971029S14121,SHEILA:SOPHIE,1971-02-02 00:00:00,-18.0,117.0,35.0, ,310.99815111990586,1
1971029S14121,SHEILA:SOPHIE,1971-02-02 01:00:00,-18.1,117.0,36.0, ,301.9526452939264,1
1971029S14121,SHEILA:SOPHIE,1971-02-02 03:00:00,-18.3,117.0,38.0, ,284.2987161420181,1
1971029S14121,SHEILA:SOPHIE,1971-02-02 04:00:00,-18.4,117.0,38.0, ,275.71828013390746,1
1971029S14121,SHEILA:SOPHIE,1971-02-02 06:00:00,-18.6,117.0,40.0, ,259.13210916441784,1
1971029S14121,SHEILA:SOPHIE,1971-02-02 08:00:00,-18.8,117.0,45.0, ,243.44200541402006,1
1971029S14121,SHEILA:SOPHIE,1971-02-02 09:00:00,-18.9,117.0,48.0, ,235.9892370427089,2
1971029S14121,SHEILA:SOPHIE,1971-02-02 12:00:00,-19.2,117.1,55.0, ,206.47193513889493,2
1971029S14121,SHEILA:SOPHIE,1971-02-02 13:00:00,-19.3,117.1,57.0, ,200.1080957882514,2
1971029S14121,SHEILA:SOPHIE,1971-02-02 15:00:00,-19.4,117.1,60.0, ,194.17069809834862,2
1971029S14121,SHEILA:SOPHIE,1971-02-02 18:00:00,-19.6,117.1,65.0, ,183.73769346543997,3
1971029S14121,SHEILA:SOPHIE,1971-02-02 21:00:00,-19.8,117.1,68.0, ,175.50641013934506,3
1971029S14121,SHEILA:SOPHIE,1971-02-03 00:00:00,-20.1,117.2,70.0, ,156.9777054234126,3
1971029S14121,SHEILA:SOPHIE,1971-02-03 01:00:00,-20.3,117.2,67.0, ,155.39999999999907,3
1971029S14121,SHEILA:SOPHIE,1971-02-03 02:00:00,-20.5,117.2,63.0, ,156.9777054234126,2
1971029S14121,SHEILA:SOPHIE,1971-02-03 03:00:00,-20.6,117.2,60.0, ,158.92781380236661,2
1971029S14121,SHEILA:SOPHIE,1971-02-03 04:00:00,-20.8,117.3,57.0, ,154.60510987674346,2
1971029S14121,SHEILA:SOPHIE,1971-02-03 06:00:00,-21.2,117.4,50.0, ,166.4999999999989,2
1971029S14121,SHEILA:SOPHIE,1971-02-03 09:00:00,-21.6,117.4,40.0, ,196.37904674379007,1
1971029S14121,SHEILA:SOPHIE,1971-02-03 12:00:00,-22.1,117.5,30.0, ,234.1547565179915,0
1971029S14121,SHEILA:SOPHIE,1971-02-03 13:00:00,-22.2,117.6,30.0, ,238.327107144781,0
1971029S14121,SHEILA:SOPHIE,1971-02-03 15:00:00,-22.5,117.6,30.0, ,268.2436206137994,0
1971029S14121,SHEILA:SOPHIE,1971-02-03 18:00:00,-23.0,117.8,30.0, ,312.57883805529747,0
1971029S14121,SHEILA:SOPHIE,1971-02-03 21:00:00,-23.5,117.9,30.0, ,363.5991336623339,0
1971029S14121,SHEILA:SOPHIE,1971-02-04 00:00:00,-23.9,118.0,30.0, ,405.11198451786106,0
1971029S14121,SHEILA:SOPHIE,1971-02-04 01:00:00,-24.1,118.0,30.0, ,427.02552616910384,0
1971029S14121,SHEILA:SOPHIE,1971-02-04 03:00:00,-24.3,118.0,30.0, ,448.9672148386783,0
1971029S14121,SHEILA:SOPHIE,1971-02-04 06:00:00,-24.6,118.0,30.0, ,481.9241122832514,0
1971082S17121,MAVIS,1971-03-23 00:00:00,-17.0,121.1,25.0, ,459.54536228755484,0
1971082S17121,MAVIS,1971-03-23 03:00:00,-17.0,120.5,23.0, ,422.67540737544726,0
1971082S17121,MAVIS,1971-03-23 06:00:00,-17.0,120.0,20.0, ,397.90055290235557,0
1971082S17121,MAVIS,1971-03-23 09:00:00,-17.0,119.6,20.0, ,382.7488602203801,0
1971082S17121,MAVIS,1971-03-23 12:00:00,-17.0,119.1,20.0, ,370.4806877557858,0
1971082S17121,MAVIS,1971-03-23 15:00:00,-17.0,118.6,20.0, ,366.30000000000007,0
1971082S17121,MAVIS,1971-03-23 18:00:00,-17.0,118.1,20.0, ,370.4806877557858,0
1971082S17121,MAVIS,1971-03-23 21:00:00,-17.0,117.6,20.0, ,382.7488602203801,0
1971082S17121,MAVIS,1971-03-24 00:00:00,-17.0,117.1,20.0, ,402.3654309206993,0
1971082S17121,MAVIS,1971-03-24 03:00:00,-17.1,116.7,20.0, ,413.09302826360977,0
1971082S17121,MAVIS,1971-03-24 06:00:00,-17.2,116.2,20.0, ,435.1709664028606,0
1971082S17121,MAVIS,1971-03-24 09:00:00,-17.3,115.7,20.0, ,463.1507421995558,0
1971082S17121,MAVIS,1971-03-24 12:00:00,-17.4,115.3,20.0, ,487.6425945300512,0
1971337S07125,SALLY,1971-12-08 03:00:00,-15.9,119.1,23.0, ,491.5432941257566,0
1971337S07125,SALLY,1971-12-08 06:00:00,-16.2,119.4,20.0, ,463.6824883473608,0
1971337S07125,SALLY,1971-12-08 09:00:00,-16.5,119.7,20.0, ,439.11689787572544,0
1971337S07125,SALLY,1971-12-08 12:00:00,-16.8,120.0,20.0, ,418.4273055143512,0
1971337S07125,SALLY,1971-12-08 13:00:00,-16.9,120.0,19.0, ,408.1420341008757,0
1971337S07125,SALLY,1971-12-08 15:00:00,-17.2,120.2,18.0, ,387.22935064377606,0
1971337S07125,SALLY,1971-12-08 18:00:00,-17.5,120.5,15.0, ,375.600119808288,0
1971337S07125,SALLY,1971-12-08 21:00:00,-17.8,120.7,15.0, ,362.41117532438267,0
1971337S07125,SALLY,1971-12-09 00:00:00,-18.0,121.0,15.0, ,368.98109707680203,0
1971337S07125,SALLY,1971-12-09 01:00:00,-18.0,121.0,15.0, ,368.98109707680203,0
1971337S07125,SALLY,1971-12-09 03:00:00,-18.1,121.1,15.0, ,369.648332878697,0
1971337S07125,SALLY,1971-12-09 06:00:00,-18.3,121.3,15.0, ,372.96660708433427,0
1971337S07125,SALLY,1971-12-09 09:00:00,-18.4,121.4,15.0, ,375.60011980828875,0
1971337S07125,SALLY,1971-12-09 12:00:00,-18.5,121.6,15.0, ,388.341396196697,0
1971337S07125,SALLY,1971-12-09 15:00:00,-18.6,121.7,18.0, ,392.44426355853466,0
1971337S07125,SALLY,1971-12-09 16:00:00,-18.6,121.7,18.0, ,392.44426355853466,0
1971337S07125,SALLY,1971-12-09 18:00:00,-18.7,121.8,20.0, ,397.12567280396297,0
1971337S07125,SALLY,1971-12-09 21:00:00,-18.8,121.9,23.0, ,402.36543092070036,0
1971337S07125,SALLY,1971-12-10 00:00:00,-18.8,122.0,25.0, ,412.49607270857797,0
1971337S07125,SALLY,1971-12-10 01:00:00,-18.9,122.1,, ,418.427305514351,5
1971337S07125,SALLY,1971-12-10 03:00:00,-18.9,122.2,, ,428.75321573138183,5
1971337S07125,SALLY,1971-12-10 06:00:00,-18.9,122.3,, ,439.1168978757255,5
1971337S07125,SALLY,1971-12-10 09:00:00,-18.9,122.5,, ,459.9473556832353,5
1971337S07125,SALLY,1971-12-10 12:00:00,-18.8,122.6,, ,474.19220786512295,5
1971337S07125,SALLY,1971-12-10 13:00:00,-18.8,122.6,, ,474.19220786512295,5
1971337S07125,SALLY,1971-12-10 15:00:00,-18.8,122.7,, ,484.60113495533716,5
1971337S07125,SALLY,1971-12-10 18:00:00,-18.9,122.8,, ,491.41794839016654,5
1972055S11122,VICKY,1972-03-01 16:00:00,-15.8,118.5,13.0, ,499.6233181107543,0
1972055S11122,VICKY,1972-03-01 18:00:00,-15.8,118.7,15.0, ,499.6233181107543,0
1972055S11122,VICKY,1972-03-01 19:00:00,-15.9,118.8,17.0, ,488.90428511110434,0
1972055S11122,VICKY,1972-03-01 21:00:00,-15.9,119.1,20.0, ,491.5432941257566,0
1972055S11122,VICKY,1972-03-01 22:00:00,-15.9,119.2,22.0, ,492.91999350807447,0
1972055S11122,VICKY,1972-03-02 00:00:00,-15.9,119.4,25.0, ,496.40709100495354,0
1972055S11122,VICKY,1972-03-02 01:00:00,-16.0,119.5,26.0, ,487.6425945300515,0
1972055S11122,VICKY,1972-03-02 03:00:00,-16.0,119.7,28.0, ,492.669970670022,0
1972055S11122,VICKY,1972-03-02 04:00:00,-16.0,119.9,28.0, ,498.6359192838001,0
1973019S15120,KERRY,1973-01-20 01:00:00,-15.8,118.4,83.0, ,499.9930899522511,3
1973019S15120,KERRY,1973-01-20 03:00:00,-16.1,118.3,78.0, ,467.38777262568595,3
1973019S15120,KERRY,1973-01-20 04:00:00,-16.2,118.3,75.0, ,456.3166663622973,3
1973019S15120,KERRY,1973-01-20 06:00:00,-16.5,118.2,70.0, ,424.13040447485014,3
1973019S15120,KERRY,1973-01-20 07:00:00,-16.6,118.1,68.0, ,414.43303439759717,3
1973019S15120,KERRY,1973-01-20 09:00:00,-16.8,118.1,65.0, ,392.44426355853386,3
1973019S15120,KERRY,1973-01-20 10:00:00,-16.9,118.0,63.0, ,383.2314183362321,2
1973019S15120,KERRY,1973-01-20 12:00:00,-17.1,117.9,60.0, ,363.5991336623339,2
1973019S15120,KERRY,1973-01-20 13:00:00,-17.2,117.9,59.0, ,352.7635185219695,2
1973019S15120,KERRY,1973-01-20 15:00:00,-17.4,117.8,58.0, ,333.92371883410755,2
1973019S15120,KERRY,1973-01-20 16:00:00,-17.5,117.7,57.0, ,326.46079397073066,2
1973019S15120,KERRY,1973-01-20 18:00:00,-17.6,117.6,55.0, ,319.5951970853128,2
1973019S15120,KERRY,1973-01-20 19:00:00,-17.7,117.5,54.0, ,313.3661915395468,2
1973019S15120,KERRY,1973-01-20 21:00:00,-17.9,117.4,53.0, ,297.84425460297166,2
1973019S15120,KERRY,1973-01-20 22:00:00,-18.0,117.3,52.0, ,293.2585548624284,2
1973019S15120,KERRY,1973-01-21 00:00:00,-18.2,117.2,50.0, ,280.1513341035516,2
1973019S15120,KERRY,1973-01-21 01:00:00,-18.2,117.2,49.0, ,280.1513341035516,2
1973019S15120,KERRY,1973-01-21 03:00:00,-18.4,117.0,48.0, ,275.71828013390746,2
1973019S15120,KERRY,1973-01-21 04:00:00,-18.4,117.0,47.0, ,275.71828013390746,1
1973019S15120,KERRY,1973-01-21 06:00:00,-18.7,116.9,45.0, ,259.13210916441744,1
1973019S15120,KERRY,1973-01-21 07:00:00,-18.8,116.8,45.0, ,260.0813142076914,1
1973019S15120,KERRY,1973-01-21 09:00:00,-19.0,116.8,45.0, ,246.45999675403692,1
1973019S15120,KERRY,1973-01-21 10:00:00,-19.1,116.8,45.0, ,240.12971494590136,1
1973019S15120,KERRY,1973-01-21 12:00:00,-19.4,116.8,45.0, ,223.38319095222883,1
1973019S15120,KERRY,1973-01-21 13:00:00,-19.5,116.9,44.0, ,208.55006593141977,1
1973019S15120,KERRY,1973-01-21 15:00:00,-19.8,117.0,43.0, ,186.06990621806574,1
1973019S15120,KERRY,1973-01-21 16:00:00,-20.0,117.1,42.0, ,169.79734980263976,1
1973019S15120,KERRY,1973-01-21 18:00:00,-20.3,117.3,40.0, ,144.29999999999967,1
1973019S15120,KERRY,1973-01-21 19:00:00,-20.4,117.4,40.0, ,133.6616998245932,1
1973019S15120,KERRY,1973-01-21 21:00:00,-20.6,117.5,40.0, ,126.55947218600373,1
1973019S15120,KERRY,1973-01-21 22:00:00,-20.8,117.6,40.0, ,124.10177275123833,1
1973019S15120,KERRY,1973-01-22 00:00:00,-21.0,117.7,40.0, ,126.5594721860035,1
1973019S15120,KERRY,1973-01-22 01:00:00,-21.1,117.8,41.0, ,125.58216433873066,1
1973019S15120,KERRY,1973-01-22 03:00:00,-21.4,117.9,43.0, ,144.72629339549792,1
1973019S15120,KERRY,1973-01-22 04:00:00,-21.5,118.0,43.0, ,148.92212730148566,1
1973019S15120,KERRY,1973-01-22 06:00:00,-21.8,118.1,45.0, ,175.50641013934506,1
1973019S15120,KERRY,1973-01-22 07:00:00,-21.9,118.2,, ,183.06588977742368,5
1973019S15120,KERRY,1973-01-22 09:00:00,-22.1,118.3,, ,202.55599225893073,5
1973019S15120,KERRY,1973-01-22 10:00:00,-22.3,118.4,, ,223.10723878888365,5
1973019S15120,KERRY,1973-01-22 12:00:00,-22.5,118.5,, ,244.4521425555521,5
1973019S15120,KERRY,1973-01-22 13:00:00,-22.6,118.6,, ,255.30000000000007,5
1973019S15120,KERRY,1973-01-22 15:00:00,-22.8,118.8,, ,278.38658372845487,5
1973019S15120,KERRY,1973-01-22 16:00:00,-22.9,118.8,, ,289.45258679099743,5
1973019S15120,KERRY,1973-01-22 18:00:00,-23.1,119.0,, ,313.95541084682725,5
1973019S15120,KERRY,1973-01-22 19:00:00,-23.2,119.1,, ,326.64944512427985,5
1973019S15120,KERRY,1973-01-22 21:00:00,-23.4,119.2,, ,350.4859055654021,5
1973019S15120,KERRY,1973-01-22 22:00:00,-23.5,119.3,, ,363.5991336623342,5
1973019S15120,KERRY,1973-01-23 00:00:00,-23.7,119.5,, ,390.3982197705312,5
1973019S15120,KERRY,1973-01-23 01:00:00,-23.8,119.6,, ,404.04609885506875,5
1973019S15120,KERRY,1973-01-23 03:00:00,-24.0,119.8,, ,431.7600375208433,5
1973019S15120,KERRY,1973-01-23 04:00:00,-24.1,119.9,, ,445.8001009421156,5
1973019S15120,KERRY,1973-01-23 06:00:00,-24.4,120.1,, ,484.60113495533597,5
1973019S15120,KERRY,1973-01-23 07:00:00,-24.5,120.2,, ,498.88295220422225,5
1973028S16123,MAUD,1973-01-28 18:00:00,-17.2,121.8,, ,494.5420609007896,5
1973028S16123,MAUD,1973-01-28 19:00:00,-17.3,121.8,, ,486.8840108280413,5
1973028S16123,MAUD,1973-01-28 21:00:00,-17.4,121.6,, ,463.1507421995566,5
1973028S16123,MAUD,1973-01-28 22:00:00,-17.5,121.5,, ,447.45530503056995,5
1973028S16123,MAUD,1973-01-29 00:00:00,-17.6,121.4,, ,431.76003752084415,5
1973028S16123,MAUD,1973-01-29 01:00:00,-17.7,121.3,, ,416.0649588706075,5
1973028S16123,MAUD,1973-01-29 03:00:00,-17.8,121.1,, ,392.44426355853386,5
1973028S16123,MAUD,1973-01-29 04:00:00,-17.8,121.0,, ,384.67546061582914,5
1973028S16123,MAUD,1973-01-29 06:00:00,-17.9,120.9,, ,368.98109707680254,5
1973028S16123,MAUD,1973-01-29 07:00:00,-17.9,120.8,, ,361.38981723341385,5
1973028S16123,MAUD,1973-01-29 09:00:00,-18.0,120.8,, ,353.2870362750383,5
1973028S16123,MAUD,1973-01-29 10:00:00,-18.0,120.7,, ,345.70753535322376,5
1973028S16123,MAUD,1973-01-29 12:00:00,-18.0,120.7,, ,345.70753535322376,5
1973028S16123,MAUD,1973-01-29 13:00:00,-18.0,120.7,, ,345.70753535322376,5
1973028S16123,MAUD,1973-01-29 15:00:00,-18.0,120.7,, ,345.70753535322376,5
1973028S16123,MAUD,1973-01-29 16:00:00,-18.0,120.7,, ,345.70753535322376,5
1973028S16123,MAUD,1973-01-29 18:00:00,-18.0,120.6,, ,338.32246452164543,5
1973028S16123,MAUD,1973-01-29 19:00:00,-18.0,120.6,, ,338.32246452164543,5
1973028S16123,MAUD,1973-01-29 21:00:00,-18.0,120.6,, ,338.32246452164543,5
1973028S16123,MAUD,1973-01-29 22:00:00,-18.0,120.5,, ,331.14483236191427,5
1973028S16123,MAUD,1973-01-30 00:00:00,-18.0,120.5,, ,331.14483236191427,5
1973028S16123,MAUD,1973-01-30 01:00:00,-18.0,120.5,, ,331.14483236191427,5
1973028S16123,MAUD,1973-01-30 03:00:00,-18.0,120.4,, ,324.18841743652797,5
1973028S16123,MAUD,1973-01-30 04:00:00,-18.0,120.4,, ,324.18841743652797,5
1973028S16123,MAUD,1973-01-30 06:00:00,-18.0,120.3,, ,317.4677621428673,5
1973028S16123,MAUD,1973-01-30 07:00:00,-18.0,120.3,, ,317.4677621428673,5
1973028S16123,MAUD,1973-01-30 09:00:00,-18.0,120.3,, ,317.4677621428673,5
1973028S16123,MAUD,1973-01-30 10:00:00,-18.0,120.2,, ,310.9981511199068,5
1973028S16123,MAUD,1973-01-30 12:00:00,-18.0,120.2,, ,310.9981511199068,5
1973028S16123,MAUD,1973-01-30 13:00:00,-18.0,120.2,, ,310.9981511199068,5
1973028S16123,MAUD,1973-01-30 15:00:00,-18.0,120.1,, ,304.7955708339609,5
1973028S16123,MAUD,1973-01-30 16:00:00,-18.0,120.1,, ,304.7955708339609,5
1973028S16123,MAUD,1973-01-30 18:00:00,-18.0,120.1,, ,304.7955708339609,5
1973028S16123,MAUD,1973-01-30 19:00:00,-18.0,120.1,, ,304.7955708339609,5
1973028S16123,MAUD,1973-01-30 21:00:00,-18.0,120.1,, ,304.7955708339609,5
1973028S16123,MAUD,1973-01-30 22:00:00,-18.0,120.1,, ,304.7955708339609,5
1973028S16123,MAUD,1973-01-31 00:00:00,-18.0,120.1,, ,304.7955708339609,5
1973028S16123,MAUD,1973-01-31 01:00:00,-18.0,120.1,, ,304.7955708339609,5
1973028S16123,MAUD,1973-01-31 03:00:00,-18.0,120.1,, ,304.7955708339609,5
1973028S16123,MAUD,1973-01-31 06:00:00,-18.0,120.1,, ,304.7955708339609,5
1973028S16123,MAUD,1973-01-31 07:00:00,-18.0,120.1,, ,304.7955708339609,5
1973060S08161,MADGE,1973-03-10 06:00:00,-17.2,121.5,50.0, ,471.1946731447635,2
1973060S08161,MADGE,1973-03-10 07:00:00,-17.2,121.3,, ,456.31666636229744,5
1973060S08161,MADGE,1973-03-10 09:00:00,-17.4,120.9,, ,410.8499726177438,5
1973060S08161,MADGE,1973-03-10 10:00:00,-17.5,120.7,, ,388.5000000000006,5
1973060S08161,MADGE,1973-03-10 12:00:00,-17.7,120.3,, ,344.8153853876016,5
1973060S08161,MADGE,1973-03-10 13:00:00,-17.8,120.1,, ,323.61783016391416,5
1973060S08161,MADGE,1973-03-10 15:00:00,-18.0,119.7,, ,282.99558300440003,5
1973060S08161,MADGE,1973-03-10 16:00:00,-18.0,119.5,, ,274.1497765820723,5
1973060S08161,MADGE,1973-03-10 18:00:00,-18.1,119.1,, ,250.42741463346215,5
1973060S08161,MADGE,1973-03-10 19:00:00,-18.1,118.9,, ,246.45999675403726,5
1973060S08161,MADGE,1973-03-10 20:00:00,-18.2,118.8,, ,234.15475651799193,5
1973060S08161,MADGE,1973-03-10 21:00:00,-18.2,118.6,, ,233.10000000000016,5
1973060S08161,MADGE,1973-03-10 22:00:00,-18.2,118.5,, ,233.36413606207802,5
1973060S08161,MADGE,1973-03-11 00:00:00,-18.1,118.1,, ,250.42741463346215,5
1973060S08161,MADGE,1973-03-11 01:00:00,-18.2,118.0,, ,242.42765931304126,5
1973060S08161,MADGE,1973-03-11 03:00:00,-18.2,117.6,, ,258.17941436140893,5
1973060S08161,MADGE,1973-03-11 04:00:00,-18.2,117.4,, ,268.4731830183412,5
1973060S08161,MADGE,1973-03-11 06:00:00,-18.3,117.0,, ,284.2987161420181,5
1973060S08161,MADGE,1973-03-11 07:00:00,-18.3,116.8,, ,298.67045384503615,5
1973060S08161,MADGE,1973-03-11 09:00:00,-18.4,116.3,, ,331.1448323619137,5
1973060S08161,MADGE,1973-03-11 10:00:00,-18.5,116.1,, ,341.94486397663593,5
1973060S08161,MADGE,1973-03-11 12:00:00,-18.5,115.5,, ,397.9005529023547,5
1973060S08161,MADGE,1973-03-11 13:00:00,-18.6,115.2,, ,421.94602735420943,5
1973060S08161,MADGE,1973-03-11 15:00:00,-18.6,114.7,, ,472.23945197325384,5
1973060S08161,MADGE,1973-03-11 16:00:00,-18.7,114.4,, ,498.8829522042209,5
1973363S18119,ERICA,1973-12-29 01:00:00,-17.9,118.7,, ,266.6311497181081,5
1973363S18119,ERICA,1973-12-29 03:00:00,-17.8,118.4,, ,278.38658372845475,5
1973363S18119,ERICA,1973-12-29 04:00:00,-17.7,118.3,, ,290.5148016883134,5
1973363S18119,ERICA,1973-12-29 06:00:00,-17.6,118.3,, ,301.5443250999758,5
1973363S18119,ERICA,1973-12-29 07:00:00,-17.6,118.3,, ,301.5443250999758,5
1973363S18119,ERICA,1973-12-29 09:00:00,-17.5,118.5,, ,310.99815111990625,5
1973363S18119,ERICA,1973-12-29 10:00:00,-17.5,118.6,, ,310.80000000000007,5
1973363S18119,ERICA,1973-12-29 12:00:00,-17.5,118.7,, ,310.9981511199063,5
1973363S18119,ERICA,1973-12-29 13:00:00,-17.5,118.7,, ,310.9981511199063,5
1973363S18119,ERICA,1973-12-29 15:00:00,-17.5,118.8,, ,311.59184841712414,5
1973363S18119,ERICA,1973-12-29 16:00:00,-17.5,118.9,, ,312.57883805529787,5
1973363S18119,ERICA,1973-12-29 18:00:00,-17.5,118.9,, ,312.57883805529787,5
1973363S18119,ERICA,1973-12-29 21:00:00,-17.5,119.0,, ,313.95541084682725,5
1973363S18119,ERICA,1973-12-29 22:00:00,-17.5,119.0,, ,313.95541084682725,5
1973363S18119,ERICA,1973-12-30 00:00:00,-17.5,118.8,, ,311.59184841712414,5
1973363S18119,ERICA,1973-12-30 01:00:00,-17.6,118.7,, ,299.9054851115597,5
1973363S18119,ERICA,1973-12-30 03:00:00,-17.6,118.5,, ,299.9054851115597,5
1973363S18119,ERICA,1973-12-30 04:00:00,-17.7,118.4,, ,289.45258679099766,5
1973363S18119,ERICA,1973-12-30 06:00:00,-17.8,118.4,, ,278.38658372845475,5
1973363S18119,ERICA,1973-12-30 07:00:00,-17.9,118.4,, ,267.32339964918907,5
1973363S18119,ERICA,1973-12-30 09:00:00,-18.0,118.3,, ,257.46257980529913,5
1973363S18119,ERICA,1973-12-30 10:00:00,-18.1,118.3,, ,246.45999675403704,5
1973363S18119,ERICA,1973-12-30 12:00:00,-18.2,118.2,, ,237.2908974233946,5
1973363S18119,ERICA,1973-12-30 13:00:00,-18.2,118.2,, ,237.2908974233946,5
1973363S18119,ERICA,1973-12-30 15:00:00,-18.3,118.1,, ,228.83236222178016,5
1973363S18119,ERICA,1973-12-30 16:00:00,-18.3,118.1,, ,228.83236222178016,5
1973363S18119,ERICA,1973-12-30 18:00:00,-18.4,118.0,, ,221.1659331814012,5
1973363S18119,ERICA,1973-12-30 19:00:00,-18.4,118.0,, ,221.1659331814012,5
1973363S18119,ERICA,1973-12-30 21:00:00,-18.5,117.9,, ,214.37660786569006,5
1973363S18119,ERICA,1973-12-30 22:00:00,-18.6,117.8,, ,208.55006593142068,5
1973363S18119,ERICA,1973-12-31 00:00:00,-18.7,117.7,, ,203.76891323261228,5
1973363S18119,ERICA,1973-12-31 01:00:00,-18.8,117.6,, ,200.1080957882514,5
1973363S18119,ERICA,1973-12-31 03:00:00,-19.0,117.5,, ,189.02618866178273,5
